song_name,link
Down Came the Rain,https://genius.com/Taylor-swift-down-came-the-rain-lyrics
Love They Haven’t Thought of Yet,https://genius.com/Taylor-swift-love-they-havent-thought-of-yet-lyrics
Wildest Dreams,https://genius.com/Duomo-wildest-dreams-lyrics
I Wish You Would,https://genius.com/Ryan-adams-i-wish-you-would-lyrics
The Life of a Showgirl (Clean Version),https://genius.com/Taylor-swift-the-life-of-a-showgirl-clean-version-lyrics
Bette Davis Eyes (Live/2011),https://genius.com/Taylor-swift-bette-davis-eyes-live-2011-lyrics
Cassandra (First Draft Phone Memo),https://genius.com/Taylor-swift-cassandra-first-draft-phone-memo-lyrics
Bother Me*,https://genius.com/Taylor-swift-bother-me-lyrics
ME! (feat. Brendon Urie of Panic! At The Disco) (Live From The Billboard Music Awards),https://genius.com/Taylor-swift-me-feat-brendon-urie-of-panic-at-the-disco-live-from-the-billboard-music-awards-lyrics
Anymore*,https://genius.com/Taylor-swift-anymore-lyrics
This Love,https://genius.com/Ryan-adams-this-love-lyrics
Cannonball,https://genius.com/Justin-bieber-and-taylor-swift-cannonball-lyrics
Made Up You,https://genius.com/Taylor-swift-made-up-you-lyrics
Billboard Woman of the Decade Speech,https://genius.com/Taylor-swift-billboard-woman-of-the-decade-speech-annotated
​willow (moonlit witch version),https://genius.com/Taylor-swift-willow-moonlit-witch-version-lyrics
Elizabeth Taylor (So Glamorous Cabaret Version),https://genius.com/Taylor-swift-elizabeth-taylor-so-glamorous-cabaret-version-lyrics
The Middle,https://genius.com/Taylor-swift-the-middle-lyrics
Out of the Woods,https://genius.com/Ryan-adams-out-of-the-woods-lyrics
Baby Blue,https://genius.com/Taylor-swift-baby-blue-lyrics
Will You Still Love Me Tomorrow?,https://genius.com/Taylor-swift-will-you-still-love-me-tomorrow-lyrics
Kid in the Crowd,https://genius.com/Taylor-swift-kid-in-the-crowd-lyrics
the lakes (the long pond studio sessions),https://genius.com/Taylor-swift-the-lakes-the-long-pond-studio-sessions-lyrics
Love Story,https://genius.com/Tomorrow-x-together-love-story-lyrics
How To Save A Life,https://genius.com/Taylor-swift-how-to-save-a-life-lyrics
The Fate of Ophelia (Alone In My Tower Acoustic Version),https://genius.com/Taylor-swift-the-fate-of-ophelia-alone-in-my-tower-acoustic-version-lyrics
22,https://genius.com/The-vamps-22-lyrics
Ruin The Friendship (My Advice Version),https://genius.com/Taylor-swift-ruin-the-friendship-my-advice-version-lyrics
Fortnight (Acoustic Version),https://genius.com/Taylor-swift-fortnight-acoustic-version-lyrics
But Daddy I Love Him (Acoustic Version),https://genius.com/Taylor-swift-but-daddy-i-love-him-acoustic-version-lyrics
This Here Guitar,https://genius.com/Taylor-swift-this-here-guitar-lyrics
The Sweet Escape (Live/2011),https://genius.com/Taylor-swift-the-sweet-escape-live-2011-lyrics
champagne problems (Radio Edit),https://genius.com/Taylor-swift-champagne-problems-radio-edit-lyrics
Intro / But Daddy I Love Him / So High School,https://genius.com/Taylor-swift-intro-but-daddy-i-love-him-so-high-school-lyrics
I Don’t Wanna Live Forever,https://genius.com/Ice-nine-kills-i-dont-wanna-live-forever-lyrics
Goodbye Butterfly*,https://genius.com/Taylor-swift-goodbye-butterfly-lyrics
Wildest Dreams,https://genius.com/Kidz-bop-kids-wildest-dreams-lyrics
You’re Not Sorry / What Goes Around...Comes Around,https://genius.com/Taylor-swift-youre-not-sorry-what-goes-around-comes-around-lyrics
Teardrops On My Guitar (Cahill Radio Edit),https://genius.com/Taylor-swift-teardrops-on-my-guitar-cahill-radio-edit-lyrics
Teardrops On My Guitar (Radio Single Remix / Commentary),https://genius.com/Taylor-swift-teardrops-on-my-guitar-radio-single-remix-commentary-lyrics
Mean,https://genius.com/Glee-cast-mean-lyrics
illicit affairs (the long pond studio sessions),https://genius.com/Taylor-swift-illicit-affairs-the-long-pond-studio-sessions-lyrics
I’m Looking Out for You,https://genius.com/Taylor-swift-im-looking-out-for-you-lyrics
White Lie,https://genius.com/Lenii-white-lie-lyrics
​thank You aimEe / Mean - Live from London,https://genius.com/Taylor-swift-thank-you-aimee-mean-live-from-london-lyrics
Hopelessly Devoted To You (Olivia Newton-John),https://genius.com/Taylor-swift-hopelessly-devoted-to-you-olivia-newton-john-lyrics
seven (the long pond studio sessions),https://genius.com/Taylor-swift-seven-the-long-pond-studio-sessions-lyrics
the last great american dynasty (the long pond studio sessions),https://genius.com/Taylor-swift-the-last-great-american-dynasty-the-long-pond-studio-sessions-lyrics
Mine (Pop Mix),https://genius.com/Taylor-swift-mine-pop-mix-lyrics
Red (Taylor’s Version) [Prologue],https://genius.com/Taylor-swift-red-taylors-version-prologue-annotated
Long Live,https://genius.com/Taylor-swift-and-paula-fernandes-long-live-lyrics
Guilty As Sin? (Acoustic Version),https://genius.com/Taylor-swift-guilty-as-sin-acoustic-version-lyrics
Fire,https://genius.com/Taylor-swift-fire-lyrics
loml (Live From Paris),https://genius.com/Taylor-swift-loml-live-from-paris-lyrics
Last Kiss (Live/2011),https://genius.com/Taylor-swift-last-kiss-live-2011-lyrics
Lose Yourself / Smile,https://genius.com/Taylor-swift-lose-yourself-smile-lyrics
Snow On The Beach (Clean),https://genius.com/Taylor-swift-snow-on-the-beach-clean-lyrics
CANCELLED! (Clean Version),https://genius.com/Taylor-swift-cancelled-clean-version-lyrics
All Too Well,https://genius.com/Dan-campbell-all-too-well-lyrics
Shake It Off,https://genius.com/Ryan-adams-shake-it-off-lyrics
Scream,https://genius.com/Taylor-swift-scream-lyrics
The Man (Live From Paris),https://genius.com/Taylor-swift-the-man-live-from-paris-lyrics
Bad Blood,https://genius.com/Kidz-bop-kids-bad-blood-lyrics
mirrorball (the long pond studio sessions),https://genius.com/Taylor-swift-mirrorball-the-long-pond-studio-sessions-lyrics
peace (the long pond studio sessions),https://genius.com/Taylor-swift-peace-the-long-pond-studio-sessions-lyrics
Opalite (Life Is A Song Acoustic Version),https://genius.com/Taylor-swift-opalite-life-is-a-song-acoustic-version-lyrics
Formula 1 2016 Setlist,https://genius.com/Taylor-swift-formula-1-2016-setlist-annotated
Boys and Love*,https://genius.com/Taylor-swift-boys-and-love-lyrics
Perfect / Style,https://genius.com/Jonah-baker-perfect-style-lyrics
betty (the long pond studio sessions),https://genius.com/Taylor-swift-betty-the-long-pond-studio-sessions-lyrics
Can I Go with You,https://genius.com/Taylor-swift-can-i-go-with-you-lyrics
Seven [Poem],https://genius.com/Taylor-swift-seven-poem-annotated
A Little More Like You,https://genius.com/Taylor-swift-a-little-more-like-you-lyrics
Long Live Speeches,https://genius.com/Taylor-swift-long-live-speeches-annotated
I’m Every Woman,https://genius.com/Taylor-swift-im-every-woman-lyrics
Stay Stay Stay / Ho Hey,https://genius.com/Taylor-swift-stay-stay-stay-ho-hey-lyrics
Cardigan / I’m With You,https://genius.com/Yungblud-cardigan-im-with-you-lyrics
His Lies,https://genius.com/Taylor-swift-his-lies-lyrics
The Life of a Showgirl (Dressing Room Rehearsal Version),https://genius.com/Taylor-swift-the-life-of-a-showgirl-dressing-room-rehearsal-version-lyrics
Christmas Tree Farm (Old Timey Version),https://genius.com/Taylor-swift-christmas-tree-farm-old-timey-version-lyrics
hoax (the long pond studio sessions),https://genius.com/Taylor-swift-hoax-the-long-pond-studio-sessions-lyrics
Eldest Daughter (Now You’re Home Acoustic Version),https://genius.com/Taylor-swift-eldest-daughter-now-youre-home-acoustic-version-lyrics
The Albatross (Dancing With Our Hands Tied - Live from Dublin),https://genius.com/Taylor-swift-the-albatross-dancing-with-our-hands-tied-live-from-dublin-lyrics
All Too Well (10 Minute Version) (Live on Saturday Night Live),https://genius.com/Taylor-swift-all-too-well-10-minute-version-live-on-saturday-night-live-lyrics
How You Get the Girl,https://genius.com/Ryan-adams-how-you-get-the-girl-lyrics
This Is What You Came For (Extended Mix),https://genius.com/Calvin-harris-this-is-what-you-came-for-extended-mix-lyrics
Barnyard Song,https://genius.com/Taylor-swift-barnyard-song-lyrics
Big Star (Live),https://genius.com/Kenny-chesney-big-star-live-lyrics
Reputation Tour Book Intro,https://genius.com/Taylor-swift-reputation-tour-book-intro-annotated
Taylor Swift,https://genius.com/The-enchanted-taylor-swift-lyrics
Throwback Taylor Swift Medley,https://genius.com/Cimorelli-throwback-taylor-swift-medley-lyrics
invisible string (the long pond studio sessions),https://genius.com/Taylor-swift-invisible-string-the-long-pond-studio-sessions-lyrics
Anti-Hero (Country Version),https://genius.com/Josiah-and-the-bonnevilles-anti-hero-country-version-lyrics
Umbrella (Live from SoHo),https://genius.com/Taylor-swift-umbrella-live-from-soho-lyrics
Welcome to New York,https://genius.com/Ryan-adams-welcome-to-new-york-lyrics
Down Bad (Acoustic Version),https://genius.com/Taylor-swift-down-bad-acoustic-version-lyrics
Breakup Mashup,https://genius.com/Pomplamoose-breakup-mashup-lyrics
Maroon (Clean),https://genius.com/Taylor-swift-maroon-clean-lyrics
You Need To Calm Down (Clean Bandit Remix),https://genius.com/Taylor-swift-you-need-to-calm-down-clean-bandit-remix-lyrics
Death by a Thousand Cuts (Live from Paris),https://genius.com/Taylor-swift-death-by-a-thousand-cuts-live-from-paris-lyrics
AMAs Artist of the Decade Performance,https://genius.com/Taylor-swift-amas-artist-of-the-decade-performance-lyrics
Message In A Bottle (Taylor’s Version) (Fat Max G Remix),https://genius.com/Taylor-swift-message-in-a-bottle-taylors-version-fat-max-g-remix-lyrics
Blank Space,https://genius.com/Twenty-one-two-blank-space-lyrics
​betty (Live from the 2020 Academy of Country Music Awards),https://genius.com/Taylor-swift-betty-live-from-the-2020-academy-of-country-music-awards-lyrics
Dear John (Live From Minneapolis),https://genius.com/Taylor-swift-dear-john-live-from-minneapolis-lyrics
Cruel Summer (triple j Like A Version),https://genius.com/G-flip-cruel-summer-triple-j-like-a-version-lyrics
I Knew You Were Trouble,https://genius.com/Sabrina-carpenter-i-knew-you-were-trouble-lyrics
Reputation Tour Special Guests,https://genius.com/Taylor-swift-reputation-tour-special-guests-lyrics
Wildflower,https://genius.com/Taylor-swift-wildflower-lyrics
Love Story,https://genius.com/Dave-days-love-story-lyrics
Look What You Made Me Do,https://genius.com/Frank-usa-look-what-you-made-me-do-lyrics
Clean,https://genius.com/Ryan-adams-clean-lyrics
Drive (For Daddy Gene),https://genius.com/Taylor-swift-drive-for-daddy-gene-lyrics
How Did It End? (Live from Stockholm),https://genius.com/Taylor-swift-how-did-it-end-live-from-stockholm-lyrics
​willow original songwriting demo,https://genius.com/Taylor-swift-willow-original-songwriting-demo-lyrics
​thanK you aIMee (Radio Edit),https://genius.com/Taylor-swift-thank-you-aimee-radio-edit-lyrics
The Making Of A Song - ‘King of My Heart’,https://genius.com/Taylor-swift-the-making-of-a-song-king-of-my-heart-lyrics
Exile,https://genius.com/Loveless-exile-lyrics
22,https://genius.com/Kidz-bop-kids-22-lyrics
Here You Come Again (Dolly Parton),https://genius.com/Taylor-swift-here-you-come-again-dolly-parton-lyrics
ivy (Radio Edit),https://genius.com/Taylor-swift-ivy-radio-edit-lyrics
Eldest Daughter (Original Songwriting Voice Memo),https://genius.com/Taylor-swift-eldest-daughter-original-songwriting-voice-memo-lyrics
Anti-Hero (Acoustic Version),https://genius.com/Taylor-swift-anti-hero-acoustic-version-lyrics
Fortnight (BLOND:ISH Remix),https://genius.com/Taylor-swift-and-blond-ish-fortnight-blond-ish-remix-lyrics
Honey (Clean Version),https://genius.com/Taylor-swift-honey-clean-version-lyrics
All Too Well,https://genius.com/Jake-scott-all-too-well-lyrics
The Story of Us,https://genius.com/Tiffany-alvord-the-story-of-us-lyrics
Playlist by ME!,https://genius.com/Taylor-swift-playlist-by-me-annotated
Irreplaceable,https://genius.com/Taylor-swift-irreplaceable-lyrics
I Don’t Wanna Live Forever,https://genius.com/Kidz-bop-kids-i-dont-wanna-live-forever-lyrics
Elizabeth Taylor (Clean Version),https://genius.com/Taylor-swift-elizabeth-taylor-clean-version-lyrics
You Need To Calm Down (Live from Paris),https://genius.com/Taylor-swift-you-need-to-calm-down-live-from-paris-lyrics
mad woman (the long pond studio sessions),https://genius.com/Taylor-swift-mad-woman-the-long-pond-studio-sessions-lyrics
Bein’ With My Baby,https://genius.com/Shea-fisher-bein-with-my-baby-lyrics
There’s Your Trouble (The Chicks),https://genius.com/Taylor-swift-theres-your-trouble-the-chicks-lyrics
The Life of a Showgirl (Original Songwriting Voice Memo / Act 2),https://genius.com/Taylor-swift-the-life-of-a-showgirl-original-songwriting-voice-memo-act-2-lyrics
Forever Winter (Demo),https://genius.com/Taylor-swift-forever-winter-demo-lyrics
Mine,https://genius.com/Powfu-mine-lyrics
A Message From Taylor (I Can Do It With a Broken Heart Songs),https://genius.com/Taylor-swift-a-message-from-taylor-i-can-do-it-with-a-broken-heart-songs-annotated
Beautiful Day*,https://genius.com/Taylor-swift-beautiful-day-lyrics
Anti-Hero (Mixed) [Jan 2023],https://genius.com/Taylor-swift-anti-hero-mixed-jan-2023-lyrics
Haunted (Acoustic),https://genius.com/Taylor-swift-haunted-acoustic-lyrics
Is It Over Now?,https://genius.com/Kidz-bop-kids-is-it-over-now-lyrics
Dancing In The Dark / Livin’ On A Prayer,https://genius.com/Taylor-swift-dancing-in-the-dark-livin-on-a-prayer-lyrics
Delicate (Sawyr and Ryan Tedder Mix),https://genius.com/Taylor-swift-sawyr-and-ryan-tedder-delicate-sawyr-and-ryan-tedder-mix-lyrics
Wonderful Things*,https://genius.com/Taylor-swift-wonderful-things-lyrics
ME! (Live from Paris),https://genius.com/Taylor-swift-me-live-from-paris-lyrics
22,https://genius.com/Alex-goot-22-lyrics
epiphany (the long pond studio sessions),https://genius.com/Taylor-swift-epiphany-the-long-pond-studio-sessions-lyrics
Lover (Live from Paris),https://genius.com/Taylor-swift-lover-live-from-paris-lyrics
CANCELLED! (Original Songwriting Voice Memo),https://genius.com/Taylor-swift-cancelled-original-songwriting-voice-memo-lyrics
Fearless (Taylor’s Version) [Announcement & Liner Notes],https://genius.com/Taylor-swift-fearless-taylors-version-announcement-and-liner-notes-annotated
The Fate of Ophelia (Original Songwriting Voice Memo),https://genius.com/Taylor-swift-the-fate-of-ophelia-original-songwriting-voice-memo-lyrics
Taylor Swift Responds To Kanye’s ‘Famous’ Lyric,https://genius.com/Taylor-swift-taylor-swift-responds-to-kanyes-famous-lyric-lyrics
Lavender Haze (Radio Edit),https://genius.com/Taylor-swift-lavender-haze-radio-edit-lyrics
End Game,https://genius.com/Kidz-bop-kids-end-game-lyrics
Picture To Burn (Radio Edit),https://genius.com/Taylor-swift-picture-to-burn-radio-edit-lyrics
Peter (Live From Stockholm),https://genius.com/Taylor-swift-peter-live-from-stockholm-lyrics
Teardrops On My Guitar (Acoustic),https://genius.com/Taylor-swift-teardrops-on-my-guitar-acoustic-lyrics
The Archer (Live from Paris),https://genius.com/Taylor-swift-the-archer-live-from-paris-lyrics
Opalite (Clean Version),https://genius.com/Taylor-swift-opalite-clean-version-lyrics
Renegade (Pop Version),https://genius.com/Big-red-machine-renegade-pop-version-lyrics
Last Kiss (Live From Kansas City),https://genius.com/Taylor-swift-last-kiss-live-from-kansas-city-lyrics
Guilty as Sin? (Live from Stockholm),https://genius.com/Taylor-swift-guilty-as-sin-live-from-stockholm-lyrics
Lavender Haze (Acoustic Version),https://genius.com/Taylor-swift-lavender-haze-acoustic-version-lyrics
good 4 u is a new and original song which doesn’t plagiarize at all,https://genius.com/Triple-q-good-4-u-is-a-new-and-original-song-which-doesnt-plagiarize-at-all-lyrics
Viva La Vida,https://genius.com/Taylor-swift-viva-la-vida-lyrics
2021 BRIT Global Icon Award Speech,https://genius.com/Taylor-swift-2021-brit-global-icon-award-speech-annotated
Lavender Haze,https://genius.com/Kidz-bop-kids-lavender-haze-lyrics
Anti-Hero (ILLENIUM Remix),https://genius.com/Taylor-swift-anti-hero-illenium-remix-lyrics
Got a Bunch of Bones,https://genius.com/Bubble-guppies-cast-got-a-bunch-of-bones-lyrics
Who Knew / Unpretty,https://genius.com/Taylor-swift-who-knew-unpretty-lyrics
That’s What You Get,https://genius.com/Taylor-swift-thats-what-you-get-lyrics
The Story Of Us (Live/2011),https://genius.com/Taylor-swift-the-story-of-us-live-2011-lyrics
I Know Places,https://genius.com/Ryan-adams-i-know-places-lyrics
“It’s Frightening” Poem,https://genius.com/Taylor-swift-its-frightening-poem-lyrics
Shake It Off,https://genius.com/Scott-bradlees-postmodern-jukebox-shake-it-off-lyrics
The Tortured Poets Department (Clean),https://genius.com/Taylor-swift-the-tortured-poets-department-clean-lyrics
Months in Taylor Swift Songs,https://genius.com/Community-lists-months-in-taylor-swift-songs-annotated
ME!,https://genius.com/Walk-off-the-earth-me-lyrics
The Smallest Man Who Ever Lived (Live At The Eras Tour),https://genius.com/Taylor-swift-the-smallest-man-who-ever-lived-live-at-the-eras-tour-lyrics
Shake It Off,https://genius.com/Fujii-kaze-shake-it-off-lyrics
Folklore Interlude (Wildest Dreams x Seven),https://genius.com/Taylor-swift-folklore-interlude-wildest-dreams-x-seven-annotated
Elizabeth Taylor (Original Songwriting Voice Memo),https://genius.com/Taylor-swift-elizabeth-taylor-original-songwriting-voice-memo-lyrics
Anti-Hero (Roosevelt Remix),https://genius.com/Taylor-swift-anti-hero-roosevelt-remix-lyrics
Too Beautiful,https://genius.com/Taylor-swift-too-beautiful-lyrics
The Last Time (VEVO Version),https://genius.com/Taylor-swift-the-last-time-vevo-version-lyrics
"Love, Taylor: Lover Enhanced Album",https://genius.com/Taylor-swift-love-taylor-lover-enhanced-album-annotated
Blank Space,https://genius.com/Scott-bradlees-postmodern-jukebox-blank-space-lyrics
"​enough for you / 1 step forward, 3 steps back",https://genius.com/Olivia-rodrigo-enough-for-you-1-step-forward-3-steps-back-lyrics
This Is Really Happening,https://genius.com/Britni-hoover-this-is-really-happening-lyrics
Sparks Fly (Live/2011),https://genius.com/Taylor-swift-sparks-fly-live-2011-lyrics
Ruin The Friendship (Clean Version),https://genius.com/Taylor-swift-ruin-the-friendship-clean-version-lyrics
Beautiful Days,https://genius.com/Taylor-swift-beautiful-days-lyrics
Formula 1 Grand Prix Concert Outfit,https://genius.com/Taylor-swift-formula-1-grand-prix-concert-outfit-annotated
None of the Above,https://genius.com/Taylor-swift-none-of-the-above-lyrics
I Don’t Wanna Live Forever,https://genius.com/Cimorelli-i-dont-wanna-live-forever-lyrics
Honey (Original Songwriting Voice Memo),https://genius.com/Taylor-swift-honey-original-songwriting-voice-memo-lyrics
Halfway to Texas,https://genius.com/Taylor-swift-halfway-to-texas-lyrics
Mary Jo,https://genius.com/Taylor-swift-mary-jo-lyrics
Fortnight,https://genius.com/Kidz-bop-kids-fortnight-lyrics
Come Back...Be Here,https://genius.com/Telethon-come-back-be-here-lyrics
Anti-Hero (Behind The Song),https://genius.com/Taylor-swift-anti-hero-behind-the-song-annotated
You Need to Calm Down,https://genius.com/Yonaka-you-need-to-calm-down-lyrics
Mystified,https://genius.com/Taylor-swift-mystified-lyrics
The Best Day,https://genius.com/A-g-cook-the-best-day-lyrics
Karma (Behind The Song),https://genius.com/Taylor-swift-karma-behind-the-song-annotated
Love Story,https://genius.com/Reinaeiry-love-story-lyrics
This Is What You Came For (Pink Panda Remix),https://genius.com/Calvin-harris-this-is-what-you-came-for-pink-panda-remix-lyrics
Bejeweled (Behind The Song),https://genius.com/Taylor-swift-bejeweled-behind-the-song-annotated
You’re Not Sorry (CSI Remix),https://genius.com/Taylor-swift-youre-not-sorry-csi-remix-lyrics
I Can Do It With a Broken Heart,https://genius.com/Kidz-bop-kids-i-can-do-it-with-a-broken-heart-lyrics
Last Kiss,https://genius.com/Boyce-avenue-last-kiss-lyrics
Mean (Live/2011),https://genius.com/Taylor-swift-mean-live-2011-lyrics
Decade of Pop: The 2000s (100 Song Mashup),https://genius.com/Dj-earworm-decade-of-pop-the-2000s-100-song-mashup-lyrics
Style,https://genius.com/Kidz-bop-kids-style-lyrics
Betty,https://genius.com/Christian-lee-hutson-betty-lyrics
You Belong With Me,https://genius.com/Kidz-bop-kids-you-belong-with-me-lyrics
A Message From Taylor (You Don’t Get to Tell Me About Sad Songs),https://genius.com/Taylor-swift-a-message-from-taylor-you-dont-get-to-tell-me-about-sad-songs-annotated
Fortnight (Clean),https://genius.com/Taylor-swift-fortnight-clean-lyrics
Wildest Dreams (DragonForce’s Version),https://genius.com/Dragonforce-wildest-dreams-dragonforces-version-lyrics
Cruel Summer (LP Giobbi Remix),https://genius.com/Taylor-swift-and-lp-giobbi-cruel-summer-lp-giobbi-remix-lyrics
Everything Has Changed (Remix),https://genius.com/Taylor-swift-everything-has-changed-remix-lyrics
Vigilante S**t (Clean),https://genius.com/Taylor-swift-vigilante-st-clean-lyrics
BBC Radio 1 Biggest Weekend 2018 Setlist,https://genius.com/Taylor-swift-bbc-radio-1-biggest-weekend-2018-setlist-annotated
TAYLOR vs. TREADMILL,https://genius.com/Apple-music-taylor-vs-treadmill-annotated
Fresh Out The Slammer (Acoustic Version),https://genius.com/Taylor-swift-fresh-out-the-slammer-acoustic-version-lyrics
Should’ve Said No (Live),https://genius.com/Jonas-brothers-shouldve-said-no-live-lyrics
The Power of Pop,https://genius.com/Taylor-swift-the-power-of-pop-annotated
21 Candles,https://genius.com/Bradley-june-21-candles-lyrics
Cruel Summer,https://genius.com/Versus-me-cruel-summer-lyrics
Soon You’ll Get Better (One World: Together At Home),https://genius.com/Taylor-swift-soon-youll-get-better-one-world-together-at-home-lyrics
Me! (Acoustic),https://genius.com/Cimorelli-me-acoustic-lyrics
White Blank Page,https://genius.com/Taylor-swift-white-blank-page-lyrics
Wood (Original Songwriting Voice Memo),https://genius.com/Taylor-swift-wood-original-songwriting-voice-memo-lyrics
Someone Just Told Me*,https://genius.com/Taylor-swift-someone-just-told-me-lyrics
ME! (Billboard Music Awards Live Rehearsal Audio),https://genius.com/Taylor-swift-me-billboard-music-awards-live-rehearsal-audio-lyrics
Wildest Dreams (R3hab Remix),https://genius.com/Taylor-swift-wildest-dreams-r3hab-remix-lyrics
Love Story,https://genius.com/Kidz-bop-kids-love-story-lyrics
I Don’t Wanna Live Forever,https://genius.com/First-to-eleven-i-dont-wanna-live-forever-lyrics
A Message From Taylor (Old Habits Die Screaming Songs),https://genius.com/Taylor-swift-a-message-from-taylor-old-habits-die-screaming-songs-annotated
Safe And Sound,https://genius.com/Madilyn-safe-and-sound-lyrics
I Knew You Were Trouble,https://genius.com/Kidz-bop-kids-i-knew-you-were-trouble-lyrics
Paper Rings (Live from Taylor Swift | The Eras Tour),https://genius.com/Taylor-swift-paper-rings-live-from-taylor-swift-the-eras-tour-lyrics
​willow,https://genius.com/Our-last-night-willow-lyrics
My Boy Only Breaks His Favorite Toys (Live From Paris),https://genius.com/Taylor-swift-my-boy-only-breaks-his-favorite-toys-live-from-paris-lyrics
All Too Well,https://genius.com/Against-the-current-all-too-well-lyrics
Look What You Made Me Do,https://genius.com/Scott-bradlees-postmodern-jukebox-look-what-you-made-me-do-lyrics
Bad Blood,https://genius.com/Twenty-one-two-bad-blood-lyrics
I’m Only Me When I’m With You,https://genius.com/Soccer-mommy-im-only-me-when-im-with-you-lyrics
Anti-Hero (triple j Like A Version),https://genius.com/Pendulum-anti-hero-triple-j-like-a-version-lyrics
Smelly Cat (Live on The 1989 World Tour),https://genius.com/Lisa-kudrow-smelly-cat-live-on-the-1989-world-tour-lyrics
Anti-Hero (Kungs Remix),https://genius.com/Taylor-swift-anti-hero-kungs-remix-lyrics
Out of the Woods,https://genius.com/Kidz-bop-kids-out-of-the-woods-lyrics
Begin Again (feat. Megan Nicole & Alex Goot),https://genius.com/The-piano-guys-begin-again-feat-megan-nicole-and-alex-goot-lyrics
Evermore [Foreword],https://genius.com/Taylor-swift-evermore-foreword-annotated
One Thing,https://genius.com/Taylor-swift-one-thing-lyrics
Anti-Hero,https://genius.com/Keaton-henson-anti-hero-lyrics
Houston Rodeo,https://genius.com/Taylor-swift-houston-rodeo-lyrics
Girl Power Riff-Off,https://genius.com/Cimorelli-girl-power-riff-off-lyrics
Bad Blood,https://genius.com/Scott-bradlees-postmodern-jukebox-bad-blood-lyrics
One-Sided Goodbye,https://genius.com/Taylor-swift-one-sided-goodbye-lyrics
"Taylor Swift on Sexism, Scrutiny, and Standing Up for Herself",https://genius.com/Vogue-taylor-swift-on-sexism-scrutiny-and-standing-up-for-herself-annotated
Anti-Hero (Jayda G Remix),https://genius.com/Taylor-swift-anti-hero-jayda-g-remix-lyrics
Ages in Taylor Swift Songs,https://genius.com/Community-lists-ages-in-taylor-swift-songs-annotated
Cannon Balls,https://genius.com/Justin-bieber-cannon-balls-lyrics
Picture To Burn (Commentary),https://genius.com/Taylor-swift-picture-to-burn-commentary-lyrics
Question...? (Clean),https://genius.com/Taylor-swift-question-clean-lyrics
October 2019 Cover: Taylor Swift,https://genius.com/Rolling-stone-october-2019-cover-taylor-swift-annotated
my tears ricochet,https://genius.com/Gracie-abrams-my-tears-ricochet-lyrics
Tim McGraw (Commentary),https://genius.com/Taylor-swift-tim-mcgraw-commentary-lyrics
This Is What You Came For (Itsmylife Remix),https://genius.com/Calvin-harris-this-is-what-you-came-for-itsmylife-remix-lyrics
Love Story (Pop Mix),https://genius.com/Taylor-swift-love-story-pop-mix-lyrics
Safe & Sound,https://genius.com/Vitamin-string-quartet-safe-and-sound-lyrics
Tim McGraw (Live from SoHo),https://genius.com/Taylor-swift-tim-mcgraw-live-from-soho-lyrics
Christmas Tree Farm (Recorded Live at the 2019 iHeartRadio Jingle Ball),https://genius.com/Taylor-swift-christmas-tree-farm-recorded-live-at-the-2019-iheartradio-jingle-ball-lyrics
Safe (lil cover),https://genius.com/Lil-bo-weep-safe-lil-cover-lyrics
Love Story,https://genius.com/Forever-the-sickest-kids-love-story-lyrics
Mary’s Song (Oh My My My) (Live from SoHo),https://genius.com/Taylor-swift-marys-song-oh-my-my-my-live-from-soho-lyrics
"A Message From Taylor (I Love You, It’s Ruining My Life Songs)",https://genius.com/Taylor-swift-a-message-from-taylor-i-love-you-its-ruining-my-life-songs-annotated
I Can Do It With A Broken Heart (Dombresky Remix),https://genius.com/Taylor-swift-and-dombresky-i-can-do-it-with-a-broken-heart-dombresky-remix-lyrics
This One’s Different*,https://genius.com/Taylor-swift-this-ones-different-lyrics
Musicians on Musicians: Paul McCartney & Taylor Swift,https://genius.com/Rolling-stone-musicians-on-musicians-paul-mccartney-and-taylor-swift-annotated
A Place In This World (Commentary),https://genius.com/Taylor-swift-a-place-in-this-world-commentary-lyrics
You Belong With Me,https://genius.com/Duomo-you-belong-with-me-lyrics
Aua!,https://genius.com/Taylor-swift-aua-lyrics
Your Heart’s Somewhere Else,https://genius.com/Taylor-swift-your-hearts-somewhere-else-lyrics
Lavender Haze (Snakehips Remix),https://genius.com/Taylor-swift-and-snakehips-lavender-haze-snakehips-remix-lyrics
gold rush (Radio Edit),https://genius.com/Taylor-swift-gold-rush-radio-edit-lyrics
​​​​​​cruel summer,https://genius.com/The-maine-cruel-summer-lyrics
Who’s Afraid Of Little Old Me? (Live At The Eras Tour),https://genius.com/Taylor-swift-whos-afraid-of-little-old-me-live-at-the-eras-tour-lyrics
We Are Never Ever Getting Back Together,https://genius.com/Boyce-avenue-we-are-never-ever-getting-back-together-lyrics
Anti-Hero (Kungs Remix Extended Version),https://genius.com/Taylor-swift-anti-hero-kungs-remix-extended-version-lyrics
Red,https://genius.com/Against-the-current-red-lyrics
Ride of Our Lives*,https://genius.com/Taylor-swift-ride-of-our-lives-lyrics
Delicate (Radio Disney Version),https://genius.com/Taylor-swift-delicate-radio-disney-version-lyrics
We Are Never Ever Getting Back Together,https://genius.com/Kidz-bop-kids-we-are-never-ever-getting-back-together-lyrics
Delicate,https://genius.com/Kidz-bop-kids-delicate-lyrics
